a_0.5_0.2_0.8_0,1,0,1,1.0,0.0,0.5008881497383117,0.49911185771226885,0.49911185026168825,0.5008881497383117
a_0.5_0.2_0.8_0,0,1,1,0.0,1.0,0.2705747289955616,0.7294252681732177,0.2705747289955616,0.7294252710044384
a_0.5_0.2_0.8_0,2,0,2,1.0,0.0,0.6115008842945099,0.3884991183876991,0.3884991157054901,0.6115008842945099
a_0.5_0.2_0.8_0,0,2,2,0.0,1.0,0.17818048540470044,0.8218195164203643,0.17818048540470044,0.8218195145952996
a_0.5_0.2_0.8_0,10,0,10,1.0,0.0,0.9681907850503921,0.03180921130813658,0.03180921494960787,0.9681907850503921
a_0.5_0.2_0.8_0,0,10,10,0.0,1.0,0.00032347386677875225,0.9996765232086182,0.00032347386677875225,0.9996765261332212
a_0.5_0.2_0.8_0,20,0,20,1.0,0.0,0.9919272696971894,0.008072738106711767,0.008072730302810638,0.9919272696971894
a_0.5_0.2_0.8_0,0,20,20,0.0,1.0,0.00010875835075245512,0.9998912417888641,0.00010875835075245512,0.9998912416492476
a_0.5_0.2_0.8_0,1,1,2,0.5,0.5,0.4206841802597046,0.5793158161640167,0.07931581974029539,0.9206841802597046
a_0.5_0.2_0.8_0,2,2,4,0.5,0.5,0.44430144085986745,0.555698561668396,0.05569855914013255,0.9443014408598674
a_0.5_0.2_0.8_0,5,5,10,0.5,0.5,0.491867259144783,0.5081327337026597,0.00813274085521698,0.991867259144783
a_0.5_0.2_0.8_0,10,10,20,0.5,0.5,0.4953020140528679,0.5046979883313178,0.004697985947132111,0.9953020140528679
a_0.5_0.2_0.8_0,2,1,3,0.6666666666666666,0.3333333333333333,0.5125407114624977,0.4874592876434326,0.15412595520416894,0.8458740447958311
a_0.5_0.2_0.8_0,1,2,3,0.3333333333333333,0.6666666666666666,0.346859098225832,0.6531408959627152,0.013525764892498682,0.9864742351075013
a_0.5_0.2_0.8_0,4,2,6,0.6666666666666666,0.3333333333333333,0.5562157963216304,0.443784196972847,0.1104508703450362,0.8895491296549638
a_0.5_0.2_0.8_0,2,4,6,0.3333333333333333,0.6666666666666666,0.34746070817695,0.6525392943620681,0.014127374843616702,0.9858726251563833
a_0.5_0.2_0.8_0,8,4,12,0.6666666666666666,0.3333333333333333,0.6153364960849285,0.3846635113656521,0.051330170581738166,0.9486698294182618
a_0.5_0.2_0.8_0,4,8,12,0.3333333333333333,0.6666666666666666,0.3607947146892548,0.6392052820324898,0.027461381355921466,0.9725386186440785
a_0.5_0.2_0.8_0,10,11,21,0.47619047619047616,0.5238095238095238,0.48679749444127085,0.5132025130093097,0.010607018250794686,0.9893929817492053
a_0.5_0.2_0.8_0,11,10,21,0.5238095238095238,0.47619047619047616,0.5069341117143631,0.4930658835172653,0.016875412095160747,0.9831245879048393
a_0.5_0.2_0.8_0,1,4,5,0.2,0.8,0.227900240980413,0.772099751830101,0.027900240980412994,0.972099759019587
a_0.5_0.2_0.8_0,4,1,5,0.8,0.2,0.6591521233320237,0.34084788024425505,0.14084787666797638,0.8591521233320236
a_0.5_0.2_0.8_0,2,8,10,0.2,0.8,0.23600371353835953,0.7639962911605835,0.036003713538359516,0.9639962864616405
a_0.5_0.2_0.8_0,8,2,10,0.8,0.2,0.7305642018724393,0.2694357983954251,0.06943579812756073,0.9305642018724393
a_0.5_0.2_0.8_0,4,16,20,0.2,0.8,0.22116301343488903,0.7788369792699814,0.021163013434889022,0.978836986565111
a_0.5_0.2_0.8_0,16,4,20,0.8,0.2,0.7544810169935227,0.24551898231729866,0.04551898300647739,0.9544810169935226
a_0.5_0.5_0.5_0,1,0,1,1.0,0.0,0.6105974990129471,0.3894025027751923,0.38940250098705287,0.6105974990129471
a_0.5_0.5_0.5_0,0,1,1,0.0,1.0,0.4051706975698471,0.5948292982578277,0.4051706975698471,0.594829302430153
a_0.5_0.5_0.5_0,2,0,2,1.0,0.0,0.6965222126245498,0.3034777873754501,0.30347778737545017,0.6965222126245498
a_0.5_0.5_0.5_0,0,2,2,0.0,1.0,0.31636430591344833,0.6836356985569,0.31636430591344833,0.6836356940865517
a_0.5_0.5_0.5_0,10,0,10,1.0,0.0,0.9978464597463608,0.002153543068725412,0.00215354025363923,0.9978464597463608
a_0.5_0.5_0.5_0,0,10,10,0.0,1.0,0.0015742080495101617,0.9984257930517196,0.0015742080495101617,0.9984257919504899
a_0.5_0.5_0.5_0,20,0,20,1.0,0.0,0.9992668151855468,0.0007331858381348866,0.0007331848144531694,0.9992668151855468
a_0.5_0.5_0.5_0,0,20,20,0.0,1.0,0.00048149339251722266,0.9995185083150864,0.00048149339251722266,0.9995185066074828
a_0.5_0.5_0.5_0,1,1,2,0.5,0.5,0.5061393570899964,0.49386064291000364,0.006139357089996356,0.9938606429100036
a_0.5_0.5_0.5_0,2,2,4,0.5,0.5,0.5106496223807335,0.48935037702322004,0.010649622380733526,0.9893503776192665
a_0.5_0.5_0.5_0,5,5,10,0.5,0.5,0.5096792629361153,0.4903207414969802,0.009679262936115318,0.9903207370638847
a_0.5_0.5_0.5_0,10,10,20,0.5,0.5,0.5008781227469444,0.49912187725305557,0.0008781227469444319,0.9991218772530556
a_0.5_0.5_0.5_0,2,1,3,0.6666666666666666,0.3333333333333333,0.5822336316108704,0.4177663710713386,0.08443303505579625,0.9155669649442038
a_0.5_0.5_0.5_0,1,2,3,0.3333333333333333,0.6666666666666666,0.42649209916591646,0.5735078978538514,0.09315876583258315,0.9068412341674168
a_0.5_0.5_0.5_0,4,2,6,0.6666666666666666,0.3333333333333333,0.6100869217514991,0.3899130806326866,0.056579744915167485,0.9434202550848325
a_0.5_0.5_0.5_0,2,4,6,0.3333333333333333,0.6666666666666666,0.3966117569152266,0.6033882436156273,0.06327842358189328,0.9367215764181067
a_0.5_0.5_0.5_0,8,4,12,0.6666666666666666,0.3333333333333333,0.6365078034996986,0.3634921959042549,0.03015886316696803,0.969841136833032
a_0.5_0.5_0.5_0,4,8,12,0.3333333333333333,0.6666666666666666,0.36870858669281004,0.6312914177775383,0.03537525335947672,0.9646247466405233
